Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
16,male,caucasian,some-college,14.204196966325298,2,true,high,false,true,false,false,3.5326403833692965,A
15,male,african-american,some-college,7.27798812990665,20,false,moderate,false,false,false,false,1.022641733675116,F
15,male,other,some-college,16.66548610057515,22,true,very high,false,false,false,false,1.960538709128941,F
17,male,caucasian,some-college,9.085414487208505,8,false,low,false,true,true,false,2.7454918014149503,C
15,female,caucasian,bachelors,14.391168265308698,21,false,moderate,false,false,true,true,1.554112898573,F
16,male,caucasian,high-school,2.149064328837731,18,false,low,false,false,false,false,0.7068253462731773,F
16,female,african-american,some-college,16.922383711102235,12,false,moderate,true,true,false,false,2.823600084682192,C
17,female,caucasian,bachelors,14.714359735562198,22,false,moderate,true,false,true,false,1.2934088269809283,F
16,female,african-american,bachelors,4.234335569239313,13,false,high,true,false,false,false,2.126276926186896,D
18,female,other,some-college,2.905720194915733,19,false,moderate,false,false,false,false,1.112671201191301,F
16,female,caucasian,bachelors,6.325846974512488,18,true,none,false,false,true,false,1.2615877089185958,F
16,male,caucasian,none,19.521411720638085,29,false,high,true,true,false,false,1.0784851348128086,F
15,male,caucasian,bachelors,5.136631491341173,22,true,moderate,false,false,false,true,0.6754583905284621,F
15,male,caucasian,high-school,9.122544178932666,26,false,low,false,true,true,false,0.6854728696794552,F
16,female,asian,high-school,0.6004045143467263,26,false,very high,true,true,true,false,1.020926365102642,F
17,male,caucasian,high-school,7.944550591324651,6,true,very high,false,false,false,false,3.427620857629511,B
15,male,caucasian,some-college,11.426400308662055,3,true,high,false,false,false,false,3.2485727923536656,B
17,male,african-american,high-school,19.062492250159305,11,false,high,false,false,false,false,2.278951504956563,D
16,male,caucasian,high-school,10.334720898801288,22,false,none,false,true,false,false,0.8330790224853892,F
16,male,african-american,high-school,16.382146523553757,26,false,very high,false,false,false,false,0.8570927943521445,F
18,female,caucasian,high-school,10.94255285137801,13,false,moderate,false,true,false,false,1.744497662766337,F
15,male,asian,some-college,0.815700268710362,1,false,low,false,false,true,true,2.806877505411242,C
16,female,other,some-college,6.300165503795481,0,false,high,true,false,true,false,3.490543307137981,B
18,female,african-american,high-school,11.510990156622064,27,false,low,false,true,false,false,0.6939648518623458,F
15,female,other,some-college,19.011879318622487,17,false,moderate,true,false,false,false,2.16155873707839,D
16,female,caucasian,bachelors,17.182607195024666,19,true,low,false,false,false,false,1.8933444720314547,F
16,female,caucasian,some-college,4.567112283576953,7,true,moderate,true,false,true,false,2.8829580708041513,C
15,male,african-american,high-school,4.40219660038327,2,false,moderate,true,true,false,true,3.2703738607764876,B
15,male,african-american,some-college,4.023459342278015,25,false,moderate,true,true,true,false,1.027015599936749,F
15,male,caucasian,high-school,18.449977926050064,5,false,none,true,true,false,true,2.48966890236666,D
16,female,caucasian,high-school,17.053323062034412,21,true,moderate,false,false,false,false,1.7087987708583718,F
16,male,caucasian,high-school,15.497668645058976,12,false,moderate,false,false,true,false,2.324093256836654,D
18,male,caucasian,bachelors,7.854702284484551,8,false,low,false,false,false,false,2.1974911457392072,D
17,female,caucasian,high-school,10.087614085975336,8,false,very high,false,false,false,true,2.500113299959695,C
15,female,asian,none,9.286634895903056,19,false,moderate,false,false,false,false,1.0500058515104695,F
16,female,caucasian,high-school,5.067962151187453,8,false,high,false,false,true,true,2.438440919001191,D
16,female,caucasian,bachelors,10.10056092297534,14,true,low,false,false,false,false,1.9146018444641888,F
15,male,african-american,some-college,0.6099309570550893,12,false,moderate,true,true,false,false,1.6278371303258028,F
17,female,african-american,high-school,2.6362074699491833,21,false,low,true,true,false,false,1.069524152365119,F
15,female,asian,some-college,17.73179192337893,15,false,moderate,false,true,false,false,2.369652312774279,D
17,male,african-american,some-college,15.033595340628466,1,false,low,false,false,false,false,2.9747406949660418,C
16,male,caucasian,some-college,8.457368181181742,25,false,moderate,true,false,false,false,0.3578088919508027,F
17,female,asian,high-school,10.343007245677544,13,false,moderate,false,false,true,true,1.9225514899197136,F
18,male,african-american,bachelors,7.399977719199549,26,false,low,false,false,false,false,0.33096690773874,F
16,female,caucasian,high-school,14.81559734321345,5,true,high,false,false,false,true,3.219685483262613,B
18,female,african-american,some-college,15.683743584641592,1,true,very high,false,true,false,false,3.9514599508156745,A
15,male,other,none,15.265703804063184,7,false,low,false,false,false,false,2.7952105534902603,C
15,male,caucasian,high-school,14.452234496688993,3,true,high,true,false,false,false,3.5617432680571097,A
15,female,caucasian,high-school,4.090086773855917,20,true,high,false,false,false,false,1.36108822691039,F
17,female,caucasian,some-college,6.759399584809575,23,false,moderate,false,false,true,false,0.7389589820946485,F
16,female,caucasian,none,9.3969086996735,13,false,high,true,false,false,true,2.3207725437642064,D
15,male,caucasian,some-college,6.615859828553113,10,false,very high,true,false,false,false,2.837891417954615,C
15,female,african-american,high-school,15.09880400316658,23,false,moderate,false,false,false,true,0.8273394905182188,F
16,female,caucasian,some-college,6.587070484999094,27,true,high,true,false,false,true,0.8758837048232606,F
15,female,other,bachelors,2.764641735706743,13,false,high,true,false,false,false,1.4679683162543722,F
18,female,asian,some-college,7.980809040966081,11,false,moderate,true,false,true,false,2.122102757166825,D
16,female,african-american,some-college,19.598288655647607,15,false,moderate,true,false,false,false,2.4818134094533937,D
16,male,asian,some-college,4.517628258671518,5,false,very high,true,false,false,false,2.876083672610056,C
16,female,caucasian,high-school,12.24317317886458,19,false,high,false,true,false,false,1.6626921985519796,F
18,female,caucasian,bachelors,8.659460996794126,0,false,low,true,false,false,false,2.9640587263043403,C
16,female,african-american,high-school,1.4204913529865326,11,false,low,true,false,true,false,2.03217846252961,D
18,female,asian,some-college,9.75753211996119,6,true,very high,false,true,false,false,3.2078192453842034,B
16,male,asian,some-college,14.043286572966249,7,true,none,false,false,false,false,2.553484846074773,C
17,male,caucasian,high-school,10.264399516556376,8,true,high,true,true,false,false,3.1288586460030157,B
15,male,other,high-school,17.442121274931623,1,true,low,true,true,false,false,4.0,A
17,female,caucasian,some-college,5.778740333151653,16,true,none,false,false,false,true,1.357062701404827,F
15,female,asian,bachelors,1.7249834260792984,19,false,none,false,true,false,false,0.6848879979871082,F
18,male,other,bachelors,18.73131223316012,12,false,moderate,true,false,false,false,2.2346962873244927,D
17,male,caucasian,some-college,7.56392699056438,4,false,none,false,false,false,true,1.953200561311372,F
16,male,asian,some-college,11.528111029072669,9,false,moderate,false,true,false,false,2.4709240029839887,D
15,female,caucasian,bachelors,15.84006252260392,11,false,high,false,true,false,false,2.512488758731327,C
15,female,caucasian,none,6.486273277511612,16,true,moderate,false,false,true,false,2.0972515782565893,D
17,male,african-american,high-school,14.323290763552222,20,false,high,true,false,false,true,1.3451314633822888,F
18,male,african-american,some-college,2.7083769963565607,5,false,moderate,false,false,false,true,2.241727972459657,D
17,male,other,bachelors,5.825874944110105,2,false,moderate,false,false,false,false,2.637348954652655,C
18,female,african-american,bachelors,2.894212722730398,27,false,moderate,false,false,true,false,0.2861100389415956,F
18,female,caucasian,some-college,16.224611168027156,14,true,moderate,false,true,false,false,2.0845477071034386,D
15,female,asian,none,4.452984704535707,6,false,very high,true,false,false,false,2.7778858935835875,C
17,male,other,some-college,14.348071108104206,29,false,high,false,false,false,false,0.4841831958032389,F
17,male,caucasian,high-school,18.865967944913052,5,false,moderate,false,false,false,false,2.8757352860069436,C
18,female,other,high-school,10.55544418137754,3,true,high,false,false,false,false,3.4713372144944583,B
17,male,caucasian,some-college,10.800583845213756,18,false,moderate,false,false,false,false,1.3180744589421032,F
16,female,asian,none,9.22067136195624,4,false,low,true,false,false,false,2.715908932047662,C
16,male,caucasian,bachelors,6.517802867872855,2,true,moderate,false,true,false,false,3.4745618447603603,B
17,male,caucasian,some-college,9.513100618498342,25,false,high,true,false,false,false,0.9349429908719434,F
17,male,caucasian,some-college,12.056150645335189,24,false,moderate,false,false,false,true,0.5185224297099189,F
18,male,african-american,none,19.719831443413188,8,false,high,false,true,false,false,2.726094628858152,C
16,female,caucasian,high-school,18.755291186364484,5,true,moderate,true,false,false,false,3.099064650031246,B
16,male,caucasian,none,17.243059165862434,12,false,moderate,true,false,false,false,2.0735452919667288,D
15,female,african-american,higher,17.782610714097167,26,false,very high,true,true,true,false,1.9831339922227575,F
18,female,other,bachelors,9.35698366584086,21,false,moderate,false,false,false,false,0.7662736791529805,F
15,female,caucasian,some-college,13.148886543549295,27,false,high,false,false,false,false,0.6361329335031771,F
16,male,caucasian,high-school,17.901334458724282,29,false,high,true,true,true,false,1.1480334125866043,F
18,female,caucasian,bachelors,7.859015299827061,19,false,very high,false,true,true,false,1.7504046795082222,F
17,female,caucasian,high-school,19.235249566909378,3,false,none,true,false,false,false,2.8211081074612654,C
18,female,asian,high-school,8.31572124138366,1,false,low,true,false,true,true,3.2405120739686932,B
17,male,asian,some-college,12.021653307864312,25,false,high,true,false,false,false,0.7058616313604631,F
17,male,african-american,bachelors,14.19609426544744,3,false,moderate,true,false,false,false,2.9127221778502177,C
18,female,caucasian,none,19.011840261518767,7,false,moderate,false,false,false,false,2.894723042268489,C
17,male,asian,high-school,4.8923254810453205,12,false,low,true,true,false,false,1.777279849146076,F
15,female,african-american,bachelors,14.922619564772845,9,false,low,false,false,false,true,2.4571875145361584,D
16,female,asian,high-school,10.416311722881645,17,true,moderate,false,false,false,false,1.9390765371477845,F
17,male,african-american,high-school,5.371142812412821,8,false,low,false,false,false,false,2.291686152272234,D
15,female,asian,some-college,15.532136795927812,29,false,low,false,true,false,false,0.5847407288696445,F
17,male,african-american,bachelors,11.04444560347693,0,false,none,true,false,true,true,2.905466160345195,C
16,male,caucasian,some-college,13.219476412993515,12,false,low,true,false,false,false,1.7389421343230629,F
15,female,other,higher,6.45802137155802,17,true,high,false,true,false,false,1.6698070522329402,F
16,male,african-american,some-college,9.6254790365521,14,false,high,false,false,false,false,1.6482889223547217,F
16,male,african-american,none,12.34708501976134,1,false,none,true,false,false,true,2.7103913101189026,C
15,female,caucasian,higher,8.09821628539688,10,false,low,true,false,false,false,1.9561691259633316,F
15,female,african-american,some-college,3.9674507969540262,28,false,moderate,true,true,false,false,0.6729361977994386,F
15,male,african-american,high-school,19.23280984630608,13,false,moderate,true,true,false,false,2.6071729292255172,C
18,male,caucasian,some-college,10.229350800852348,21,false,high,true,false,true,false,1.5660204997024247,F
15,female,caucasian,high-school,14.67840740575401,14,true,high,false,false,false,false,2.197394591639808,D
15,male,african-american,none,8.220943871121163,13,true,high,true,false,false,false,2.332971816562523,D
15,male,asian,none,7.102635280514327,15,false,moderate,true,false,false,false,1.773293697386631,F
15,male,african-american,some-college,8.1432859693425,22,false,moderate,true,true,false,true,1.1496496267546503,F
17,male,caucasian,bachelors,8.183932875712996,28,true,high,false,false,false,false,0.8409854510198023,F
18,male,african-american,some-college,10.883602318839072,14,false,none,true,true,false,false,1.5635740338353443,F
16,male,caucasian,higher,10.869397399627264,18,false,none,false,false,false,false,0.8707134779286393,F
15,male,caucasian,high-school,9.943076317657432,26,true,none,false,true,true,false,0.61316598823277,F
17,female,caucasian,high-school,2.695715698348762,8,false,moderate,true,true,false,false,2.5723917087049193,C
17,female,caucasian,high-school,9.921509570010622,4,false,low,false,false,false,false,2.30759662333527,D
17,female,caucasian,high-school,3.3820780084130297,4,false,low,false,false,true,false,2.3180465210933434,D
16,female,caucasian,high-school,2.5227157259153032,10,false,high,true,false,false,false,2.31055728577378,D
15,female,caucasian,some-college,18.652914346823355,27,true,very high,true,true,true,true,1.5858200366928563,F
18,male,caucasian,bachelors,12.099000262954084,19,false,low,true,false,true,false,1.6306137401298542,F
18,male,african-american,higher,13.189801162491683,24,true,moderate,false,true,true,false,1.558632200330993,F
17,male,caucasian,high-school,8.035873406667275,23,false,low,true,false,false,false,0.6835053013860497,F
16,male,caucasian,bachelors,18.179617838297283,27,false,very high,false,false,false,false,0.9709123787681464,F
16,female,asian,high-school,12.75860979159331,3,false,low,true,false,false,true,3.3446266750887066,B
16,male,caucasian,high-school,15.38339739047175,19,false,high,false,true,false,false,1.8859166518517383,F
18,male,african-american,bachelors,7.371249380554277,17,false,low,true,false,false,false,1.4699645571762952,F
17,female,caucasian,some-college,19.20023761638251,24,false,high,false,false,false,false,1.436375445405192,F
15,male,caucasian,high-school,16.4092258031663,2,true,low,true,true,false,false,3.399542858486649,B
18,male,african-american,some-college,17.078969260290872,3,true,low,false,true,false,false,3.5635357914562173,A
17,female,african-american,high-school,3.4438853485150855,13,false,low,true,true,true,false,2.0744387503601613,D
17,male,asian,some-college,5.41926415742439,6,false,low,false,false,false,false,2.504005287006646,C
15,male,african-american,some-college,5.712531993671542,25,true,high,true,false,false,false,0.9669488067667787,F
15,male,other,higher,5.418184464937424,7,false,high,false,false,false,false,2.6910442047353333,C
15,male,caucasian,none,17.10816324208576,23,false,moderate,false,true,false,false,0.8647850838512876,F
16,male,caucasian,high-school,0.6376959041718422,15,true,very high,true,false,false,false,1.993952452575168,F
15,female,caucasian,some-college,1.521999779615486,19,false,moderate,true,false,false,false,1.2001797196357924,F
17,female,caucasian,some-college,5.478297412598074,14,false,very high,false,true,false,false,2.195712898261988,D
15,female,african-american,high-school,3.997459492988873,6,false,low,false,false,true,false,1.9012665239921256,F
17,female,african-american,some-college,4.637192277656967,25,false,very high,true,false,true,false,0.8399765237396326,F
18,female,caucasian,bachelors,15.958863785066,16,false,none,true,false,false,true,1.3620437691526197,F
16,female,other,bachelors,11.26253187784094,21,false,moderate,false,false,false,false,0.8507438645015205,F
18,male,asian,bachelors,0.1154132258593598,21,true,moderate,true,false,false,false,1.0033653059742336,F
18,female,caucasian,bachelors,8.586455314083905,21,false,moderate,true,true,false,false,1.3905396980299167,F
17,female,caucasian,some-college,8.157698537007178,11,false,moderate,false,true,false,true,2.4399813258092324,D
18,male,caucasian,bachelors,2.2789053888908706,17,false,moderate,false,false,true,false,1.2433117162791911,F
17,male,caucasian,high-school,13.522835772029143,23,true,very high,true,false,false,false,1.9648466563741724,F
15,female,caucasian,high-school,14.04194376758982,13,true,very high,true,false,false,false,2.6882293307172063,C
15,male,african-american,high-school,14.417864381041952,14,true,very high,true,true,false,false,2.7397016672595753,C
17,female,caucasian,some-college,14.56941891117184,14,false,very high,false,false,true,false,2.4961219360335156,D
15,male,caucasian,high-school,0.001056538645936,4,true,high,false,true,false,false,2.968807133269986,C
16,female,other,higher,19.078416076934445,15,false,very high,false,true,false,false,2.2159441692227517,D
18,male,african-american,high-school,16.28417534109326,4,false,high,true,false,false,false,3.5037432645192648,A
16,male,other,none,18.079633931785708,1,false,moderate,false,false,true,false,3.3847294719580105,B
18,female,caucasian,some-college,0.3128659061486827,19,false,high,false,false,false,false,1.417604009607429,F
15,female,caucasian,none,18.677175915714788,27,true,very high,false,false,false,false,1.139337063496313,F
16,female,african-american,high-school,16.195770573762093,24,false,high,false,false,false,false,0.7695898642280781,F
15,female,caucasian,high-school,16.74438285917397,8,false,moderate,false,false,false,false,2.3484434535441197,D
18,female,caucasian,some-college,1.8657476944393705,21,false,none,false,false,false,true,0.3218314296846537,F
17,male,african-american,some-college,14.775560578371952,26,false,high,true,false,true,false,1.1241371864897378,F
17,female,african-american,some-college,19.19833379284182,8,false,very high,false,false,false,false,2.7170969538329475,C
16,female,caucasian,some-college,13.570946828363212,3,false,moderate,false,false,false,false,2.6565407804958623,C
15,male,caucasian,some-college,11.411228092492127,14,false,low,false,false,false,false,1.5277480662258427,F
15,male,caucasian,high-school,18.91259355497994,10,false,moderate,false,true,true,false,2.735672949043832,C
16,female,caucasian,high-school,8.85874243468872,0,true,moderate,false,true,true,false,3.748102280530043,A
17,male,caucasian,some-college,11.985871326209574,17,true,moderate,false,false,false,false,1.7062124885863237,F
18,male,caucasian,none,9.526765869887324,28,true,high,false,false,false,false,0.9590415228646012,F
16,female,caucasian,none,18.656924427205983,0,true,very high,true,false,false,true,4.0,A
18,male,other,some-college,1.5216945353101452,7,false,high,false,false,false,false,1.8589248556209297,F
17,male,african-american,some-college,10.022394016506963,24,true,moderate,false,false,false,false,1.0007755569217258,F
15,female,asian,high-school,13.739048827708766,15,false,very high,true,true,false,false,2.413651872584266,D
17,female,caucasian,high-school,15.83813076844474,25,true,moderate,false,false,false,false,1.1721916329362534,F
16,male,caucasian,bachelors,11.660372948882728,27,false,low,true,false,false,false,0.2759351000710758,F
15,male,caucasian,bachelors,18.17835488242908,21,true,moderate,false,true,false,false,1.907640379807341,F
16,female,caucasian,some-college,18.839828937677435,17,false,high,false,false,true,false,2.018579782190191,D
16,male,caucasian,some-college,1.2863844638716704,21,false,high,false,false,false,false,0.9157121795938512,F
17,male,asian,some-college,8.047410790827488,8,false,very high,true,true,false,false,3.1291166395835397,B
16,male,african-american,higher,0.4691804344230887,11,false,moderate,false,false,false,false,1.945989188418632,F
17,female,african-american,higher,6.588333147488859,18,true,low,false,false,false,false,1.510058697488437,F
15,male,caucasian,high-school,10.737364359412044,24,false,none,false,true,false,false,0.1530318116508149,F
17,male,other,bachelors,18.215898610198977,17,false,high,false,true,false,false,1.7119846768416216,F
15,female,caucasian,high-school,16.931086449308058,26,true,high,true,true,false,false,1.419977098603833,F
17,male,caucasian,high-school,2.5499945334397145,4,false,moderate,false,true,false,false,2.438731252650425,D
18,male,caucasian,some-college,1.860607494817914,26,false,moderate,true,false,false,false,0.3167559737315224,F
18,female,asian,some-college,11.78534677513334,1,false,very high,false,true,false,false,3.5433159148930136,A
16,female,other,bachelors,10.642359449175654,6,false,very high,true,true,false,false,3.1252696624964185,B
17,female,caucasian,none,5.327552828600477,26,true,low,false,true,false,false,0.6550115881417289,F
17,female,asian,some-college,17.989061691076703,9,true,high,true,true,false,false,3.5116138627312408,A
15,male,asian,bachelors,18.54732818923107,14,true,high,false,false,true,false,2.8625628192347974,C
16,male,caucasian,bachelors,8.052228766803253,24,false,low,true,true,true,false,1.1162284613450342,F
17,female,caucasian,high-school,17.806051142270405,6,false,moderate,true,false,false,false,3.2011819553323124,B
16,female,caucasian,high-school,7.678977885259453,27,false,low,false,false,false,false,0.1005921480894177,F
18,male,other,some-college,14.736336636594004,4,true,low,true,false,false,false,3.0171336823913077,B
17,female,caucasian,high-school,9.518844350954485,14,false,high,true,true,false,false,2.220548508939325,D
17,male,asian,higher,2.45166313014366,19,false,moderate,true,false,false,true,1.1110684623439582,F
16,female,caucasian,bachelors,18.55868402474043,27,false,moderate,false,true,false,false,0.9918923912020086,F
17,male,asian,high-school,9.081931867550733,19,false,moderate,false,false,false,false,1.175347658120809,F
16,female,caucasian,high-school,14.689740806448071,14,true,none,true,false,false,false,2.2925396421337085,D
17,female,african-american,none,7.343476288625843,9,false,high,false,false,false,true,2.2942213571902887,D
15,male,asian,bachelors,0.3776175715246932,23,false,moderate,false,false,false,true,0.3699206268971446,F
16,female,asian,high-school,2.010607173836718,25,false,moderate,true,true,false,false,0.6657412071192984,F
17,male,asian,some-college,9.924389589798489,28,true,very high,false,false,false,false,0.7289188138326557,F
18,male,caucasian,some-college,13.799287142527248,25,false,moderate,false,false,true,false,1.010198033751084,F
17,male,african-american,some-college,6.694706531585581,13,false,high,false,false,false,false,1.8298105464885008,F
18,male,caucasian,none,13.909769183553006,25,false,moderate,true,false,false,false,0.940947219838506,F
18,male,caucasian,high-school,13.97271178863912,25,false,high,true,false,false,false,1.1528666911541523,F
15,female,african-american,bachelors,14.078718146556618,9,true,high,true,false,false,false,3.030196982539537,B
16,female,caucasian,bachelors,9.850437080410169,16,false,low,true,false,false,false,1.7570919535414902,F
17,male,african-american,some-college,18.29772300243008,20,true,high,false,false,true,false,1.966123442653016,F
15,female,other,none,9.783930359612311,13,false,none,false,false,false,true,1.301643735879369,F
17,male,caucasian,high-school,9.005303869932764,1,true,very high,false,true,true,false,3.772896608478867,A
18,female,african-american,some-college,3.98761638021254,15,true,moderate,false,true,true,false,1.922165909079572,F
16,female,caucasian,high-school,6.15310174712673,12,false,high,false,false,false,false,1.789036775909554,F
17,female,caucasian,bachelors,0.8466898503660669,26,false,moderate,true,false,false,true,0.6329881184701,F
17,female,caucasian,some-college,12.670705872323405,8,false,high,true,false,true,false,2.8504352924310816,C
18,male,other,none,4.970714878541857,6,false,very high,false,false,false,false,2.684821286526617,C
17,male,asian,bachelors,6.083105089709302,15,false,high,true,false,false,false,1.899340250146643,F
17,female,other,higher,15.416290433286424,9,false,low,true,false,false,false,2.4543067018642812,D
18,female,other,none,6.544423663229077,23,true,moderate,true,false,false,false,1.2083322825671698,F
15,male,caucasian,some-college,4.8439178402628436,21,false,moderate,false,true,false,false,1.5269160461968396,F
18,female,caucasian,high-school,3.381154982674115,8,true,moderate,false,true,false,false,2.6867167544354524,C
15,male,african-american,high-school,15.497168043639116,21,false,moderate,false,false,true,false,1.1307853592581485,F
16,male,caucasian,high-school,2.5941251598005377,22,false,moderate,false,false,false,false,0.7411030550092116,F
15,male,caucasian,some-college,9.07507520500707,6,true,moderate,false,false,true,false,2.8934002946535644,C
15,female,caucasian,higher,10.138602321543887,15,false,low,true,false,false,false,1.3763806884640657,F
16,male,african-american,some-college,13.747798253714292,8,false,moderate,false,false,false,false,1.935602560783459,F
15,female,african-american,none,12.665669646659907,26,true,low,false,true,true,false,1.0583113523259429,F
18,male,caucasian,some-college,16.214413458903497,23,true,low,false,true,false,false,1.230428755834961,F
15,female,caucasian,high-school,0.895028678524763,28,false,high,true,false,false,false,0.1470688699977313,F
16,female,african-american,bachelors,5.928814495587944,16,false,none,false,true,false,true,1.1696905137872946,F
18,female,african-american,some-college,5.6026823755075945,19,false,moderate,false,false,false,false,1.016215042238629,F
16,male,caucasian,high-school,2.9203381118421645,6,false,moderate,true,false,true,false,2.5210277348652257,C
16,male,asian,high-school,5.783565077128863,10,false,moderate,false,false,false,false,2.0278419222415676,D
17,female,caucasian,some-college,6.195306282858068,7,false,high,true,false,false,false,2.6709475543243455,C
17,female,caucasian,high-school,10.437689238549568,6,false,moderate,false,true,false,false,2.8728793655039593,C
16,female,asian,some-college,13.27408957852512,27,true,low,false,true,false,false,1.0296486453677298,F
16,male,african-american,high-school,7.622010272236281,18,true,high,false,false,false,false,1.757497312769606,F
16,male,caucasian,high-school,14.389404626267623,19,false,very high,true,true,false,false,1.895283343248585,F
17,male,african-american,some-college,6.7233067715915995,11,false,none,true,true,false,true,2.035367286041147,D
17,male,african-american,bachelors,5.805673546295207,6,false,moderate,false,false,false,false,2.053147894166025,D
15,female,asian,bachelors,10.823761117140489,7,false,moderate,false,false,false,false,2.329719254270638,D
15,female,asian,high-school,0.4743272061158121,6,false,low,false,true,false,false,1.7562115530004156,F
16,male,african-american,high-school,1.5957824726800074,5,false,moderate,true,true,true,false,2.8273429543273716,C
18,male,caucasian,high-school,8.359390871730541,24,false,high,false,false,false,false,0.6937125121602848,F
18,female,caucasian,some-college,18.85825422783513,8,true,low,false,false,true,false,2.953961921722677,C
17,male,caucasian,some-college,14.430235596868473,26,true,very high,false,false,false,false,0.9894684413187074,F
17,male,caucasian,bachelors,1.762531390011155,12,true,moderate,false,true,false,false,2.1370681063433614,D
17,male,african-american,bachelors,16.926360255617475,6,false,moderate,true,true,false,false,3.03210533252155,B
16,male,african-american,high-school,14.64601541216362,7,false,high,true,false,false,false,2.804363175110951,C
18,male,caucasian,some-college,12.218930514053064,21,false,none,false,false,false,false,0.6128025023431376,F
15,male,caucasian,bachelors,16.405859212183547,16,true,moderate,false,true,false,false,2.202232939648992,D
16,female,caucasian,bachelors,8.082196954859143,16,false,moderate,false,false,false,false,1.4102620381944773,F
15,male,caucasian,none,4.430021017077054,15,false,moderate,false,true,false,false,1.4414095429135232,F
15,male,asian,high-school,10.240467782175187,21,false,moderate,true,false,false,true,1.2335870210314048,F
16,female,caucasian,some-college,10.976835111869477,1,false,none,false,false,false,false,2.7905751470187807,C
15,female,african-american,high-school,10.766527440198242,29,false,low,false,false,false,false,0.3785436345391653,F
18,female,other,high-school,11.301475829602106,7,false,low,false,false,false,true,2.1728123218250155,D
15,male,caucasian,none,18.974098364783615,16,false,very high,true,true,false,false,2.3916876827143443,D
18,female,caucasian,some-college,18.04491246192463,12,false,none,false,true,false,false,1.7831074672235316,F
18,male,caucasian,high-school,17.514340731178788,17,false,low,true,true,false,false,1.7859269858399722,F
18,male,african-american,none,16.028336218172544,23,false,very high,true,false,false,false,1.2687721230682183,F
17,male,african-american,high-school,18.868562145305702,27,true,high,true,false,false,false,1.4868656515688805,F
15,female,caucasian,bachelors,1.969892833588065,21,false,moderate,true,false,false,false,1.0619359966520148,F
16,female,african-american,bachelors,5.30246522891479,27,false,none,false,true,false,false,0.0,F
16,female,asian,some-college,9.901118913091697,9,false,high,false,false,false,false,2.1516179803357813,D
15,female,caucasian,some-college,16.930689862468103,1,true,low,true,true,false,false,3.5974890937641693,A
17,female,caucasian,higher,10.10331423045465,1,false,high,true,true,false,false,3.812757187598897,A
17,male,asian,high-school,14.960694786831771,26,false,very high,true,false,true,true,1.1767815056705988,F
18,male,african-american,high-school,2.7791981049783243,13,false,moderate,true,true,false,true,1.948327515860377,F
15,male,asian,high-school,5.048276259531203,15,false,low,false,true,false,false,1.8080971980423572,F
15,male,african-american,high-school,14.635521900753448,6,false,high,false,true,true,false,3.222140089605496,B
16,female,asian,high-school,3.294680177754481,20,false,moderate,true,false,false,false,0.8092601434109807,F
15,female,caucasian,bachelors,7.027118693098535,20,true,moderate,true,true,false,false,1.2945928801079334,F
17,male,asian,some-college,5.2973251562714285,23,true,moderate,false,false,true,false,1.0777476837996005,F
15,female,other,some-college,6.997233884449569,11,true,high,false,false,true,false,2.920181898407056,C
16,female,african-american,bachelors,14.166480981559406,27,false,moderate,false,false,false,false,0.7961429158962126,F
18,male,caucasian,none,7.35694362285602,22,true,very high,false,false,false,false,1.446052351501112,F
16,male,caucasian,high-school,11.105266452158803,27,false,high,false,true,false,false,0.9401842567137784,F
16,female,caucasian,some-college,1.998637541088193,13,false,low,true,false,false,false,1.7820606670994417,F
18,female,caucasian,some-college,16.100353864692558,24,true,high,false,false,true,false,1.1058998695955586,F
16,male,caucasian,none,7.397772512962497,3,false,low,true,false,false,false,2.81347034515229,C
16,male,african-american,some-college,12.97068318066685,25,false,high,true,true,true,false,1.65178667236737,F
15,male,african-american,some-college,14.507792033236653,3,false,low,true,true,false,false,3.603507572240497,A
15,female,caucasian,some-college,4.1932184422340075,17,false,moderate,true,false,false,false,1.5269602894052965,F
18,male,african-american,some-college,17.693499699066997,2,true,high,false,true,false,true,3.4590447338738057,B
15,male,caucasian,high-school,12.32448503213906,0,false,low,true,false,false,false,3.3339700023673537,B
15,female,caucasian,none,8.57450283502963,16,false,high,false,false,false,false,1.7181817231817458,F
16,female,caucasian,some-college,3.646703671564391,6,false,high,true,true,true,false,3.1832324893858304,B
17,female,african-american,high-school,18.846018758024133,29,true,moderate,false,true,false,false,0.9966476630212407,F
15,female,caucasian,bachelors,15.101364082632502,15,false,moderate,true,true,false,true,2.525086321570887,C
17,female,caucasian,some-college,4.1604912546649775,29,false,very high,false,false,true,false,0.512852046329121,F
15,male,caucasian,high-school,6.75421549448449,4,true,low,false,false,true,true,2.864498066852598,C
15,male,asian,some-college,16.193485161761465,18,false,high,false,false,true,false,1.733364046560005,F
18,female,caucasian,some-college,13.91355326430678,6,false,high,true,false,false,false,2.9868916209305363,C
18,female,african-american,high-school,15.315685854314488,13,true,very high,false,false,false,false,2.5653680526952476,C
18,female,african-american,bachelors,8.824022044258648,1,false,high,false,false,false,true,3.1391893048250425,B
17,female,asian,bachelors,14.329525252843338,2,true,moderate,true,false,false,true,3.636416567860031,A
16,female,other,some-college,7.729874457278275,16,false,very high,false,false,true,false,1.467442366638756,F
