,DROP,Numeric,Binary Values,Range (String),Range (Numeric),Numeric Sum,Numeric Sum,Binary Values,Range,Binary Values,Binary Values,Binary Values,Binary Values,Numeric Value,Range of Grades Received based on GPA
,2030,15,0,1,1,5.101744448,22,0,1,0,1,1,0,0.713267665,4
,2031,17,0,2,0,2.540671519,14,1,3,0,1,1,0,2.57444997,2
,2032,18,0,0,0,1.170732002,26,0,1,1,1,0,0,0.700539867,4
,2033,15,0,2,1,6.108269971,24,1,3,1,0,1,0,1.586289237,4
,2034,16,1,1,2,3.153220536,13,1,0,0,1,0,0,2.058575293,3
,2035,15,1,1,3,3.48020896,1,1,1,0,0,0,0,3.129640051,1
,2036,16,0,1,2,15.21518617,6,1,4,1,1,0,0,3.539198712,0
,2037,18,1,2,3,0.316761419,16,0,2,1,1,1,0,2.059966656,3
,2038,17,1,1,2,11.15620251,17,0,3,0,1,1,1,1.756035495,4
,2039,15,0,1,2,7.589227612,5,0,1,1,1,0,0,2.622601052,2
,2040,17,1,3,2,10.131,26,0,1,0,0,0,0,0.262861167,4
,2041,15,0,2,1,11.25660474,20,0,3,0,1,1,0,1.704415089,4
,2042,16,0,0,1,6.267353889,7,0,2,0,0,0,0,2.104449931,3
,2043,17,1,2,2,5.902177204,27,1,2,1,1,1,0,0.83751232,4
,2044,15,0,0,0,14.66803699,26,0,0,1,1,0,0,0.556828033,4
,2045,16,0,0,1,17.42553976,1,0,2,1,0,0,0,3.350130974,1
,2046,17,0,1,2,3.851632649,0,0,3,1,0,0,0,3.279646224,1
,2047,17,0,3,4,1.952375211,15,0,3,0,1,0,0,1.556328957,4
,2048,15,0,3,2,17.95591613,6,0,3,1,0,0,1,2.846378753,2
,2049,15,0,0,3,6.997909273,21,0,3,0,0,0,0,1.137899801,4
,2050,15,0,1,2,11.02634781,23,0,2,1,0,0,0,1.391787779,4
,2051,16,0,0,2,7.19086289,10,1,2,0,0,0,0,2.182795221,3
,2052,15,1,3,2,2.516046727,14,1,3,1,0,0,0,2.253871179,3
,2053,17,1,3,3,11.7866329,12,1,1,1,0,0,0,2.254020037,3
,2054,17,1,1,2,10.50281704,29,0,1,1,0,0,0,0.392549011,4
,2055,15,0,2,2,4.059871184,23,0,4,1,1,0,0,1.484857697,4
,2056,15,0,2,2,9.037380893,1,0,0,0,0,0,0,2.672093364,2
,2057,18,1,1,2,15.93895008,13,0,1,1,0,0,0,1.831511281,4
,2058,17,1,0,1,11.80852206,23,0,2,0,0,1,0,0.758182974,4
,2059,16,1,0,0,1.938346541,5,0,3,1,0,0,0,2.938175467,2
,2060,18,0,1,0,10.96042994,8,1,2,1,0,1,0,3.054924125,1
,2061,15,1,1,3,14.05476599,27,0,2,0,1,0,0,0.9175822,4
,2062,15,1,0,1,15.85406812,6,0,4,1,0,1,0,3.460884653,1
,2063,17,0,3,1,12.58235157,17,0,3,0,0,0,0,1.841907749,4
,2064,15,1,0,2,3.053163291,23,0,3,1,1,0,0,1.185985514,4
,2065,16,0,1,1,14.20346533,8,1,0,1,0,1,0,2.422230686,3
,2066,17,0,1,2,13.54683692,22,0,1,0,0,0,0,0.912660673,4
,2067,15,0,1,1,0.488537659,3,0,2,0,1,0,0,3.073304473,1
,2068,17,1,1,4,8.234953352,8,0,1,0,0,0,0,2.167282956,3
,2069,15,1,0,3,6.659004939,3,0,0,1,1,0,0,2.553864498,2
,2070,15,0,0,3,13.38824129,11,0,1,1,0,1,0,2.448602519,3
,2071,15,1,1,2,4.322716246,3,1,2,0,0,1,0,3.463239305,1
,2072,16,1,1,2,11.81743846,24,1,3,1,1,0,0,1.442868859,4
,2073,16,1,0,1,18.26411924,29,1,3,0,0,0,0,0.913127809,4
,2074,17,1,2,0,15.95604744,23,0,0,0,0,1,0,0.923753225,4
,2075,15,0,0,0,18.42915472,19,0,2,0,1,1,0,1.843597083,4
,2076,15,1,1,2,19.57011934,13,0,1,0,0,0,0,2.096645441,3
,2077,16,0,2,2,0.21340254,23,1,2,0,1,0,0,0.875367124,4
,2078,15,0,0,2,12.45482553,23,1,2,0,1,0,0,1.449000321,4
,2079,16,1,0,0,8.256787955,6,1,2,0,0,1,0,3.081193555,1
,2080,15,0,2,2,17.19708981,25,0,3,1,0,0,0,1.118752405,4
,2081,17,1,1,2,5.03629404,12,0,3,0,0,0,0,2.0622007,3
,2082,15,1,1,2,19.62058978,21,0,3,0,1,0,0,1.562911635,4
,2083,15,0,2,2,12.27415939,7,0,3,0,0,1,0,2.492838108,3
,2084,18,0,2,1,15.87074804,22,0,3,0,0,1,0,1.100172041,4
,2085,16,0,3,3,1.711991056,4,0,3,0,0,0,0,2.693598516,2
,2086,15,0,1,2,3.669157695,11,1,2,0,0,0,0,1.684842207,4
,2087,15,1,0,1,15.16807346,12,0,2,1,0,1,0,2.423585367,3
,2088,18,1,0,1,0.439730441,28,0,3,1,1,0,0,0.405052613,4
,2089,18,1,0,2,16.33755972,19,0,0,0,0,0,0,0.651340702,4
,2090,16,0,1,3,0.278980374,13,0,3,0,0,0,0,1.79485975,4
,2091,18,0,0,2,13.14237678,27,1,4,0,1,0,0,0.963631931,4
,2092,17,0,3,1,7.301878405,17,0,3,0,0,0,0,1.930782797,4
,2093,18,1,1,3,12.22989705,26,0,0,1,1,0,0,0.994334751,4
,2094,17,0,1,2,13.92062814,23,1,2,1,0,0,0,1.354327034,4
,2095,16,1,0,2,6.849504384,24,0,3,1,0,1,0,0.703573144,4
,2096,16,0,0,2,2.159248962,19,0,4,0,1,0,0,1.523945155,4
,2097,16,1,0,1,1.392917355,3,1,2,1,0,0,0,3.358694269,1
,2098,16,1,0,2,11.77872045,20,1,3,0,0,0,0,1.765695173,4
,2099,16,0,0,1,10.41310707,17,0,3,0,0,0,0,1.787402596,4
,2100,17,0,1,4,14.84402018,6,0,1,0,1,1,1,3.154023246,1
,2101,17,1,2,2,10.1947102,14,0,3,1,1,0,1,2.005144713,3
,2102,16,1,2,2,8.448915801,20,1,2,1,0,0,0,1.72075965,4
,2103,18,0,1,2,7.961743565,5,0,2,0,1,0,1,3.127056224,1
,2104,15,0,0,3,0.528938052,15,1,2,0,0,0,0,1.441918756,4
,2105,16,1,2,3,6.711144034,19,1,3,1,0,0,1,1.620921239,4
,2106,18,0,2,2,19.52040315,23,1,3,1,1,0,0,2.19621735,3
,2107,15,1,0,2,17.47111152,7,0,2,0,1,0,0,3.103075343,1
,2108,16,1,2,2,6.587561341,27,0,3,1,0,0,0,0.473623396,4
,2109,16,0,0,2,11.7559081,20,0,3,0,0,0,0,1.043865867,4
,2110,17,0,2,1,16.94593491,15,1,3,1,0,0,0,2.385530671,3
,2111,15,0,3,2,8.825486735,27,0,2,0,1,0,0,0.270110314,4
,2112,15,0,0,1,0.359157275,21,0,0,0,1,0,1,0.438981741,4
,2113,18,0,2,3,1.490209236,15,0,2,1,0,1,0,1.558059855,4
,2114,17,1,1,1,10.20785443,2,0,3,1,1,0,0,3.680961344,0
,2115,17,1,3,4,19.38878751,16,0,1,0,1,0,0,2.11058376,3
,2116,17,0,0,2,13.86419084,8,0,4,0,1,1,0,3.291540841,1
,2117,17,0,2,2,1.418323829,24,0,3,0,0,0,0,0.427763354,4
,2118,15,0,0,2,3.787217516,2,0,3,0,0,0,0,2.846487469,2
,2119,15,1,0,1,15.42646286,19,0,3,1,0,1,1,1.772355433,4
,2120,16,0,0,1,16.8287952,28,1,2,0,0,0,0,0.797517669,4
,2121,16,0,3,0,12.35389172,6,1,3,1,1,0,0,3.520931453,0
,2122,17,1,2,2,12.88846339,17,0,2,0,1,0,0,1.591365738,4
,2123,17,1,2,2,0.566749008,11,0,3,1,0,0,0,1.864073652,4
,2124,17,0,3,2,16.57060519,18,1,3,0,1,0,0,2.411840622,3
,2125,16,0,0,1,15.76550416,15,0,3,0,0,0,0,2.137692088,3
,2126,18,0,0,1,5.180702882,21,0,3,0,0,0,0,1.07333339,4
,2127,18,1,0,2,14.1735344,26,0,0,1,0,0,0,0.312479581,4
,2128,16,0,0,3,4.297092128,23,0,0,0,0,0,0,0.502226121,4
,2129,16,0,0,2,0.806603221,16,0,3,0,0,1,0,1.490308897,4
,2130,16,0,0,2,4.022730852,19,1,1,1,0,0,0,0.876544106,4
,2131,16,1,0,2,3.572577535,14,1,2,1,1,0,0,2.051919032,3
,2132,16,1,0,0,6.754959935,0,0,2,1,0,0,0,3.294332437,1
,2133,16,0,0,4,8.368989944,1,0,0,0,0,0,0,2.607839353,2
,2134,17,0,0,2,10.17077783,7,0,0,0,0,0,0,2.207001981,3
,2135,17,1,3,1,9.53507751,21,0,3,1,1,0,0,1.629355896,4
,2136,17,1,2,2,5.413492119,24,0,3,0,0,0,0,0.493741135,4
,2137,17,1,3,1,0.583413371,1,0,2,0,1,1,0,3.204313181,1
,2138,16,1,0,4,12.10203244,18,1,4,0,0,0,0,2.068111785,3
,2139,18,1,0,1,7.914896597,8,0,1,1,0,0,1,2.281345006,3
,2140,15,1,2,2,5.973443148,8,1,1,0,1,0,0,2.482172408,3
,2141,16,1,0,1,17.33882086,12,0,3,1,0,1,0,2.622179002,2
,2142,15,1,0,2,14.93486616,5,0,3,0,0,1,0,3.350591979,1
,2143,18,1,0,2,17.15531097,29,0,2,1,0,1,0,0.841175754,4
,2144,17,0,0,2,9.899655894,14,0,4,1,0,1,0,2.371982915,3
,2145,18,0,0,2,2.618625043,18,1,4,0,1,0,0,1.922591349,4
,2146,16,0,0,3,13.92442872,20,0,0,0,0,0,0,1.007517308,4
,2147,17,1,1,0,4.121475599,14,0,1,1,0,0,0,1.55387334,4
,2148,16,0,0,1,8.824593382,17,0,3,0,0,0,0,1.247692796,4
,2149,17,1,0,1,1.300015779,6,0,2,1,0,0,0,2.460743527,3
,2150,15,1,2,4,16.50616805,25,0,0,1,0,1,1,0.963340431,4
,2151,15,0,0,1,2.518812821,10,0,3,0,0,0,0,2.083697986,3
,2152,15,1,0,2,18.06195014,7,1,2,0,0,1,0,2.942198842,2
,2153,18,0,2,2,17.28461205,5,1,2,0,0,1,0,3.179450768,1
,2154,16,0,0,1,9.291655289,7,0,1,1,0,0,0,2.627337296,2
,2155,18,0,0,1,14.88736409,1,0,3,0,0,1,0,3.109493579,1
,2156,15,1,0,1,12.38890148,18,0,2,1,0,0,0,1.422917512,4
,2157,16,0,0,2,16.06151285,15,0,1,1,1,0,0,2.058204484,3
,2158,15,1,1,1,8.636102016,6,1,2,0,0,0,1,2.917010983,2
,2159,18,0,2,0,15.71616968,9,1,2,0,1,0,0,3.184442107,1
,2160,18,0,0,3,9.249136341,11,0,4,0,0,1,0,2.605375369,2
,2161,18,0,1,4,18.81931576,16,0,4,1,1,0,0,2.346025741,3
,2162,15,1,1,1,9.727442017,6,1,1,0,0,0,0,2.239463986,3
,2163,16,1,0,1,9.252385439,21,1,3,0,0,0,0,1.751163358,4
,2164,16,1,1,0,15.70143723,7,0,3,1,1,0,0,2.952721567,2
,2165,15,0,0,2,16.43155384,6,0,3,0,1,0,0,3.072136606,1
,2166,16,0,0,3,11.08978229,3,0,2,0,0,0,0,2.809311539,2
,2167,15,1,0,1,3.59595627,2,1,0,0,0,0,0,2.644059861,2
,2168,16,1,0,1,9.355164619,18,0,3,1,0,0,1,1.397429095,4
,2169,17,1,0,2,19.36145006,14,1,1,0,0,0,0,2.440060526,3
,2170,17,1,2,2,15.05972386,3,0,1,0,0,0,0,2.626819238,2
,2171,18,1,0,0,16.22325208,24,0,3,1,1,0,0,1.468428885,4
,2172,17,1,0,2,0.656509976,8,0,4,0,0,1,0,2.380666917,3
,2173,17,0,0,1,9.357189253,12,1,1,1,0,0,0,2.303453349,3
,2174,17,1,2,1,12.93242267,17,0,3,0,0,0,0,1.596128103,4
,2175,15,0,1,2,16.60065367,20,1,2,0,1,0,0,1.685389146,4
,2176,17,0,1,3,0.985473072,15,0,3,0,1,0,0,1.89700035,4
,2177,17,1,2,2,17.04877771,0,1,2,0,0,0,0,3.496776545,1
,2178,18,1,2,3,10.96801873,3,1,1,0,0,1,0,3.361230858,1
,2179,17,0,0,2,3.946279412,17,0,1,0,0,0,1,0.82170167,4
,2180,17,1,1,2,6.345104329,7,1,2,0,0,1,1,2.640476136,2
,2181,16,1,2,2,5.638591035,19,0,1,0,0,1,0,0.897216927,4
,2182,18,0,3,3,10.61718069,15,0,0,0,1,1,0,1.674676218,4
,2183,18,0,2,3,1.033713598,20,0,3,0,1,0,0,0.906353743,4
,2184,18,0,0,0,3.17072317,10,1,2,0,0,1,0,2.419028937,3
,2185,18,1,0,3,16.25386087,19,1,3,1,0,0,0,2.131447069,3
,2186,18,0,0,3,2.652079815,20,0,1,0,0,0,1,1.030802659,4
,2187,18,1,2,2,4.667925389,20,1,3,0,0,0,1,1.50951986,4
,2188,15,0,0,1,9.067412112,20,0,2,1,1,1,0,1.789239837,4
,2189,17,0,0,3,10.34241776,26,1,0,0,0,0,0,0.596417017,4
,2190,18,0,2,3,15.27220959,18,0,2,0,0,0,0,1.414555678,4
,2191,17,1,0,1,8.946648533,22,0,0,0,1,1,0,1.242176324,4
,2192,17,1,2,4,15.79729242,18,0,3,1,0,0,0,1.934783812,4
,2193,15,0,0,0,12.36692614,17,0,3,0,1,0,0,2.315769875,3
,2194,18,0,0,1,2.261994788,18,0,2,1,1,0,0,1.81861256,4
,2195,16,0,0,2,3.126628768,10,0,1,1,1,1,1,2.36312146,3
,2196,15,1,2,2,8.740674509,2,0,1,0,0,0,0,2.791339403,2
,2197,16,0,0,2,7.937787862,7,1,2,1,0,0,0,2.954534084,2
,2198,17,1,0,0,14.87088539,19,0,3,0,0,0,1,1.812887043,4
,2199,17,0,3,4,11.6147428,18,1,1,0,0,0,0,1.141456556,4
,2200,15,0,0,0,7.76266162,9,0,0,0,1,0,0,2.29536228,3
,2201,15,0,1,1,3.415205669,15,0,2,1,0,0,0,1.677100802,4
,2202,16,0,1,0,4.536742047,4,0,2,0,0,0,0,2.752163931,2
,2203,18,0,0,2,11.51002037,19,1,1,0,0,0,0,1.201444582,4
,2204,16,0,1,3,8.468776098,8,1,2,1,1,1,1,2.901185607,2
,2205,15,1,0,2,10.29855018,7,0,2,1,0,0,0,2.676827394,2
,2206,16,0,1,3,3.413548706,10,0,2,1,0,0,0,2.297639913,3
,2207,15,1,0,0,13.25812505,15,0,2,0,0,0,0,1.451441021,4
,2208,16,0,1,2,17.05077482,6,0,3,0,1,0,0,2.981786874,2
,2209,15,0,0,2,5.158790136,14,1,0,0,0,1,1,1.415221491,4
,2210,15,1,1,2,9.830284517,23,0,1,1,0,0,0,0.928539344,4
,2211,15,0,0,0,19.51054658,28,0,2,0,0,0,1,0.984031783,4
,2212,18,1,0,2,6.664834811,20,1,2,1,0,0,1,1.382935705,4
,2213,16,1,0,2,11.9009269,19,1,2,0,1,0,0,1.863899822,4
,2214,16,0,0,2,1.803914004,22,0,3,1,1,0,0,1.228428847,4
,2215,16,1,2,2,12.12030005,16,0,3,1,0,1,0,2.137393265,3
,2216,15,1,0,1,1.792635466,5,0,1,1,0,1,0,2.434532444,3
,2217,16,0,3,2,19.18470871,14,0,3,0,0,0,0,2.256488312,3
,2218,16,1,3,1,14.31325304,7,0,2,0,1,0,0,2.689155112,2
,2219,15,0,1,3,15.76319576,6,1,1,0,0,0,0,3.131235885,1
,2220,17,0,0,2,14.08208722,1,1,4,0,1,0,0,3.770283973,0
,2221,15,0,0,1,11.79458072,29,0,3,0,1,0,0,0.799591198,4
,2222,16,0,2,4,8.998255622,12,0,4,1,1,0,0,2.964668231,2
,2223,15,1,0,2,17.1674676,29,0,1,0,1,0,0,0.702760319,4
,2224,17,0,0,0,19.13671335,22,0,1,1,0,1,0,1.193617771,4
,2225,15,0,1,2,9.980723458,28,0,2,0,1,0,0,0.299951906,4
,2226,16,1,2,1,18.63070098,5,0,3,0,1,0,0,3.299578873,1
,2227,17,0,2,3,11.6666582,28,0,1,0,0,0,0,0.212367095,4
,2228,18,0,0,3,10.76768374,4,0,3,1,1,1,0,3.526125038,0
,2229,16,1,1,4,9.089654659,19,0,2,0,1,0,0,1.611737954,4
,2230,17,1,0,2,4.185755231,0,0,2,1,1,0,0,3.343050864,1
,2231,17,1,0,2,0.074393216,28,0,3,0,0,0,0,0.026468661,4
,2232,18,1,2,2,4.830124537,17,0,3,1,0,0,0,1.63640311,4
,2233,15,1,0,1,10.19446343,14,0,0,0,0,0,0,1.709701378,4
,2234,15,1,0,2,7.599199045,22,0,4,0,1,1,0,1.485111828,4
,2235,16,1,0,2,8.96970456,9,0,2,1,1,0,0,2.999409147,2
,2236,18,0,2,0,19.61296439,2,1,0,1,0,0,0,3.51541583,0
,2237,15,1,2,2,7.005447413,4,0,3,0,0,0,0,2.918139128,2
,2238,18,1,1,3,9.043658787,23,0,4,1,1,0,0,1.362233599,4
,2239,15,1,2,3,2.670311027,28,0,3,0,0,0,0,0.20506796,4
,2240,17,0,0,0,0.959154649,12,0,3,1,0,1,0,2.233239466,3
,2241,15,0,0,0,15.50819029,7,1,3,0,1,0,0,3.159302938,1
,2242,18,1,0,1,11.4136635,21,1,4,0,0,1,0,1.994611703,4
,2243,17,1,0,3,15.21409612,20,0,0,0,0,0,1,0.999088544,4
,2244,17,1,0,1,2.997255978,28,0,3,1,1,0,0,0.521955726,4
,2245,17,0,3,2,11.43657542,1,0,3,1,0,0,0,3.463687549,1
,2246,18,0,0,1,5.072849487,8,0,0,0,1,0,0,1.987964727,4
,2247,16,1,0,2,4.561236338,16,0,2,1,0,0,1,1.681904804,4
,2248,16,0,0,1,0.230520281,26,0,2,0,0,0,0,0.112635059,4
,2249,16,1,0,2,2.606814471,17,0,3,1,0,0,1,1.907983914,4
,2250,18,0,3,1,6.18536223,12,0,0,0,0,0,0,1.197933331,4
,2251,17,0,0,2,2.337575212,0,1,3,0,0,0,0,3.215272685,1
,2252,16,1,0,1,19.71716881,11,0,1,0,0,0,0,2.190269259,3
,2253,18,1,2,2,6.17265297,19,0,2,0,0,1,0,1.150966131,4
,2254,16,1,0,3,2.606478934,19,0,3,0,0,0,1,0.690151345,4
,2255,15,1,0,1,3.981646257,20,0,2,1,0,0,0,1.519955292,4
,2256,16,0,0,3,11.75406457,4,1,2,0,0,0,0,3.16898861,1
,2257,16,0,1,2,1.280870477,7,0,0,1,0,0,0,1.808164559,4
,2258,17,0,3,1,17.2486826,26,1,3,1,0,0,0,1.11587873,4
,2259,18,1,2,2,19.22999358,14,0,4,0,0,0,0,2.00330798,3
,2260,17,0,0,1,4.934948413,26,1,4,0,0,0,0,0.889714915,4
,2261,17,1,2,2,9.001905372,2,1,3,1,1,0,0,3.984673603,0
,2262,17,0,0,2,0.442689021,5,0,1,1,0,0,0,2.325434065,3
,2263,17,1,0,1,12.81420449,27,0,1,1,0,1,0,0.613316332,4
,2264,17,1,0,2,8.278521161,12,1,1,1,1,1,0,2.712229743,2
,2265,16,0,0,3,5.401169322,11,0,2,0,0,1,0,2.096616211,3
,2266,17,1,1,3,4.136742212,18,0,1,1,0,0,0,1.18306385,4
,2267,17,1,1,2,13.08046155,28,0,1,0,0,1,0,0.560174606,4
,2268,18,0,3,4,8.324340621,17,0,3,0,0,0,0,1.167425413,4
,2269,15,1,1,2,3.593185781,23,0,2,1,0,0,1,0.923181562,4
,2270,16,1,1,1,13.78218163,0,0,3,1,0,0,0,3.841286249,0
,2271,16,1,0,3,11.30144566,24,0,4,1,1,0,0,1.212880751,4
,2272,16,0,0,2,17.1734411,26,0,3,0,0,1,0,0.96214922,4
,2273,17,0,1,2,2.349517978,6,1,3,1,0,0,0,2.502009134,2
,2274,17,1,0,2,15.71333204,11,0,3,1,0,0,0,2.456223794,3
,2275,17,0,2,3,13.47033574,9,1,2,1,0,0,0,2.646556961,2
,2276,18,1,0,3,2.300218737,28,1,0,0,0,0,0,0.381768495,4
,2277,15,1,0,2,13.8964146,11,1,0,1,1,0,0,2.396139095,3
,2278,17,1,0,1,8.830945778,10,1,1,0,1,1,0,2.595648863,2
,2279,15,1,0,2,18.89969571,3,1,3,1,1,0,0,4,0
,2280,18,1,0,2,2.832227012,18,1,4,1,0,0,0,1.419522635,4
,2281,16,0,2,1,12.85666782,5,0,4,1,1,0,0,3.432684708,1
,2282,17,1,0,2,7.639600909,24,0,0,0,0,0,1,0.129306752,4
,2283,15,0,1,2,19.13629341,8,1,4,0,0,0,0,2.928948238,2
,2284,15,0,0,1,6.599497906,19,0,2,0,0,0,0,0.947133463,4
,2285,17,1,0,1,19.24371819,9,1,3,0,1,0,0,2.999544104,2
,2286,16,1,0,1,18.02971702,4,1,1,1,0,0,0,3.055386295,1
,2287,16,0,2,3,5.407664706,26,0,0,0,0,0,0,0,4
,2288,16,0,0,1,16.07083554,12,1,2,0,1,0,1,2.745858798,2
,2289,18,0,2,1,19.91208404,8,0,3,1,0,1,1,3.214628426,1
,2290,15,1,0,2,5.053260043,1,0,1,0,0,1,0,3.415413324,1
,2291,15,0,2,1,8.735543386,17,0,1,1,0,0,1,1.469389272,4
,2292,15,1,0,0,10.40361473,20,0,4,0,0,0,0,1.552112938,4
,2293,18,1,1,1,5.898622716,0,0,4,0,0,0,0,3.548459826,0
,2294,15,1,1,2,0.305296793,23,0,0,1,0,0,0,0.192625112,4
,2295,18,0,3,2,4.402584884,20,0,3,0,0,0,0,1.34899742,4
,2296,16,1,0,1,5.638737687,11,1,2,0,1,0,0,2.143105069,3
,2297,17,1,0,2,8.871994026,9,0,2,0,1,0,1,2.471386533,3
,2298,15,1,0,4,3.422049568,1,0,2,0,1,0,0,3.205425334,1
,2299,15,1,2,1,17.46508713,27,0,2,1,0,0,0,0.454114438,4
,2300,16,1,1,1,14.09822265,8,1,2,1,0,0,0,2.809833207,2
,2301,17,0,2,1,1.704009551,1,1,2,0,0,0,0,2.997505608,2
,2302,18,1,0,2,13.00184902,22,0,2,1,1,0,1,1.176189034,4
,2303,17,1,0,2,13.07312953,23,0,3,1,1,1,0,1.668924546,4
,2304,16,0,0,1,19.12442347,29,1,3,1,1,0,0,1.623004075,4
,2305,16,1,3,2,0.060417427,21,0,2,0,0,0,1,0.517793128,4
,2306,17,0,1,0,4.958648996,13,0,1,1,0,0,0,1.946100698,4
,2307,18,1,3,2,18.55582959,10,0,3,0,1,0,0,2.815003048,2
,2308,18,0,0,2,18.64267831,22,0,3,1,0,0,0,1.248182567,4
,2309,15,0,1,1,14.41172839,10,1,3,1,0,0,0,2.759014343,2
,2310,18,1,1,2,15.31526642,16,0,2,0,1,0,0,1.921294208,4
,2311,17,1,0,1,1.829659159,3,0,1,0,0,0,0,2.732290676,2
,2312,16,1,2,2,10.2775167,12,0,3,0,0,0,0,2.228608619,3
,2313,15,0,3,0,4.631659826,6,1,2,0,0,1,0,2.611688473,2
,2314,15,0,2,3,3.624360872,15,1,4,0,0,1,0,2.197776727,3
,2315,16,0,2,1,16.20606598,0,1,3,1,0,0,0,3.335506793,1
,2316,18,1,0,3,2.700762734,12,0,1,0,0,0,0,1.721597963,4
,2317,16,0,0,1,9.37303274,0,0,2,0,1,1,1,3.287973198,1
,2318,18,0,3,2,18.77156479,10,1,3,0,0,0,0,2.561964557,2
,2319,16,1,0,1,3.716641111,5,0,2,0,0,0,0,2.358571866,3
,2320,17,0,2,3,19.55986847,19,1,2,0,0,0,0,1.497673654,4
,2321,18,0,2,1,19.88575972,2,0,3,1,0,0,0,3.517237129,0
,2322,17,1,1,1,11.11234309,11,0,3,0,0,0,0,2.40408982,3
,2323,15,0,3,2,3.402854804,4,0,1,1,1,1,1,2.517228982,2
,2324,16,1,0,0,6.322097759,8,1,2,0,0,0,0,2.435244282,3
,2325,15,1,0,1,8.489856654,25,1,4,1,0,0,0,1.283227506,4
,2326,15,1,0,3,6.186484487,25,0,4,0,1,0,0,1.099434304,4
,2327,15,1,0,4,5.612711598,11,0,3,1,0,0,0,2.191196795,3
,2328,15,1,0,1,19.44459418,29,1,4,1,0,1,0,1.584478764,4
,2329,16,0,0,3,3.067296548,29,0,2,1,0,0,0,0.475730833,4
,2330,15,0,2,2,14.66655817,27,1,2,1,0,0,0,1.207268546,4
,2331,16,1,3,1,0.008205789,26,0,2,1,0,0,0,0.264924163,4
,2332,16,1,0,2,11.92365339,9,0,1,1,0,0,0,2.70665962,2
,2333,17,0,0,2,18.31886008,18,0,2,1,0,0,0,1.530427889,4
,2334,18,1,3,4,5.758681882,4,0,2,1,1,0,1,3.127452528,1
,2335,18,1,0,1,3.710519505,25,0,3,1,0,0,0,1.003614146,4
,2336,16,1,0,2,13.0335959,4,0,3,0,0,0,1,3.369218605,1
,2337,17,0,0,0,14.25202815,8,0,3,0,0,0,0,2.791386108,2
,2338,16,0,1,1,13.76061038,26,0,2,1,0,0,0,0.673525946,4
,2339,16,1,0,0,6.3863376,27,0,1,0,0,0,0,0.337554141,4
,2340,16,1,3,4,5.044048043,25,1,2,1,0,0,0,0.886889416,4
,2341,17,0,0,3,19.118376,26,0,3,0,1,1,0,1.506662773,4
,2342,18,0,1,2,18.46599017,19,0,1,0,1,1,0,1.705199389,4
,2343,17,1,0,2,9.146332198,16,0,2,1,0,0,1,1.972791414,4
,2344,15,1,0,1,16.92387732,9,0,2,0,1,0,0,2.626082829,2
,2345,17,0,1,1,9.046469553,20,1,3,0,0,0,0,1.671968653,4
,2346,17,0,2,1,8.487780361,0,0,3,0,0,0,0,3.093760925,1
,2347,17,0,2,1,3.135258952,21,1,3,0,1,0,1,1.64337376,4
,2348,17,1,1,2,8.52812113,27,0,2,1,1,0,0,0.339206699,4
,2349,18,0,3,2,10.74833877,15,0,2,0,0,1,1,1.926359068,4
,2350,15,1,2,0,0.450086549,25,0,1,1,0,0,0,0.449906208,4
,2351,18,0,2,0,8.882260104,25,1,1,0,0,0,0,0.709570839,4
,2352,18,0,0,1,15.62712437,14,1,1,1,0,0,1,1.748279682,4
,2353,17,0,0,2,13.60092113,22,0,1,0,1,0,0,0.972168258,4
,2354,16,0,0,3,12.70313978,16,1,1,0,0,0,1,1.934935784,4
,2355,16,1,1,2,18.19110857,25,0,1,0,0,1,0,0.690347884,4
,2356,18,1,0,3,0.360640197,19,1,1,0,0,0,0,0.730366159,4
,2357,18,0,0,2,11.14095172,24,0,3,0,0,0,1,0.682265165,4
,2358,17,1,2,1,15.74697697,12,0,4,1,1,0,0,3.023482483,1
,2359,18,0,2,1,10.82670765,0,0,3,0,1,1,0,3.729652301,0
,2360,17,0,3,3,6.477911052,24,1,0,0,0,0,0,0.841963225,4
,2361,16,0,0,2,2.725011302,7,1,2,0,0,0,0,2.584174279,2
,2362,16,0,1,1,17.75126144,4,1,3,1,0,0,0,3.372126043,1
,2363,15,1,0,2,9.415247848,5,1,1,0,0,0,0,3.060805402,1
,2364,16,0,0,2,17.56230394,22,0,3,0,0,0,0,1.168052,4
,2365,18,0,0,2,11.71704245,19,1,2,0,0,0,0,1.349256122,4
,2366,16,1,0,3,13.48384233,29,1,4,1,0,0,0,1.117964826,4
,2367,17,0,0,2,16.08522309,13,0,3,1,0,1,0,2.578667734,2
,2368,16,0,2,2,13.18311089,21,0,3,0,1,0,0,1.625551955,4
,2369,15,0,0,0,7.961096814,22,0,3,0,0,0,1,0.934016396,4
,2370,16,1,2,0,10.27266768,10,1,1,0,1,0,1,2.70263834,2
,2371,17,0,1,1,16.06091049,5,1,1,1,0,0,0,2.964009263,2
,2372,17,1,0,0,7.473005927,10,1,2,0,1,0,0,2.267458132,3
,2373,18,0,0,2,7.762429135,12,1,1,1,0,0,0,1.753623068,4
,2374,16,0,0,2,1.913802321,11,1,1,0,1,0,0,2.023234082,3
,2375,17,1,1,1,18.2916887,21,1,2,0,0,0,0,1.678012532,4
,2376,15,0,0,3,1.820726299,1,1,3,0,1,1,0,3.659836405,0
